Quantity,Name,Code,PurchasePrice,Foil,Condition,Language,PurchaseDate
1,"pause for reflection",GRN,0.04,0,0,0,30/9/2018
1,"pause for reflection",GRN,0.05,0,0,0,18/10/2018
1,"peema aether-seer",AER,0.05,0,0,3,11/2/2018
1,"pegasus courser",M19,0.0,0,0,0,7/7/2018
1,"pegasus courser",DOM,0.02,0,0,0,29/4/2018
1,"pegasus courser",DOM,0.04,0,0,0,5/8/2018
1,"pegasus courser",DOM,0.02,0,0,3,22/4/2018
1,"pegasus courser",DOM,0.03,0,0,3,17/6/2018
1,"perilous predicament",AER,0.04,0,0,3,11/2/2018
1,"persistent petitioners",RNA,0.24,0,0,0,20/1/2019
1,"pierce the sky",DOM,0.02,0,0,0,5/8/2018
1,"pierce the sky",DOM,0.03,0,0,3,25/6/2018
1,"pilgrim's eye",C18,0.06,0,0,0,2/9/2018
1,"pirate's prize",XLN,0.05,0,0,3,25/3/2018
1,"pitiless gorgon",GRN,0.03,0,0,0,23/11/2018
1,"plaguecrafter",GRN,0.16,0,0,0,30/9/2018
1,"plaguecrafter",GRN,0.36,0,0,3,12/12/2018
1,"planar bridge",AER,1.29,0,0,0,12/9/2018
2,"plummet",RIX,0.02,0,0,0,3/7/2018
1,"poison-tip archer",M19,0.0,0,0,0,7/7/2018
1,"polymorphist's jest",C17,0.35,0,0,0,29/3/2018
1,"portal mage",C17,0.32,0,0,0,29/3/2018
1,"portcullis vine",GRN,0.05,0,0,3,8/12/2018
1,"powerstone shard",DOM,0.05,0,0,0,29/5/2018
3,"powerstone shard",DOM,0.07,0,0,0,28/4/2018
1,"powerstone shard",DOM,0.06,0,0,3,12/5/2018
1,"prakhata club security",KLD,0.01,0,0,0,19/2/2018
1,"prakhata club security",KLD,0.02,0,0,3,25/6/2018
1,"prakhata pillar-bug",KLD,0.01,0,0,0,19/2/2018
1,"prakhata pillar-bug",KLD,0.06,0,0,0,12/9/2018
1,"prakhata pillar-bug",KLD,0.02,0,0,3,11/2/2018
3,"precise strike",AER,0.02,0,0,0,25/2/2018
1,"precise strike",AER,0.04,0,0,0,12/9/2018
1,"precise strike",AER,0.02,0,0,3,17/6/2018
2,"precise strike",AER,0.16,0,0,3,8/2/2018
1,"precognition field",DOM,0.43,0,0,3,22/4/2018
1,"pressure point",KLD,0.03,0,0,0,19/2/2018
1,"prey upon",AER,0.05,0,0,0,12/9/2018
2,"prey upon",AER,0.07,0,0,0,25/2/2018
1,"prey upon",AER,0.12,0,0,3,25/1/2018
2,"prey upon",GRN,0.05,0,0,0,14/10/2018
1,"prey upon",GRN,0.06,0,0,0,5/10/2018
1,"prey upon",GRN,0.15,1,0,0,25/11/2018
1,"prey upon",UMA,0.04,0,0,0,3/1/2019
1,"price of fame",GRN,0.12,0,0,0,1/1/2019
1,"price of fame",GRN,0.13,0,0,0,23/11/2018
1,"primordial wurm",DOM,0.02,0,0,0,29/5/2018
2,"primordial wurm",DOM,0.05,0,0,3,22/4/2018
1,"prismatic lens",C18,0.1,0,0,0,2/9/2018
1,"prizefighter construct",AER,0.01,0,0,0,20/2/2018
1,"prizefighter construct",AER,0.02,0,0,0,12/9/2018
2,"prizefighter construct",AER,0.02,0,0,3,25/6/2018
1,"propeller pioneer",KLD,0.05,0,0,0,19/2/2018
1,"propeller pioneer",KLD,0.06,0,0,3,8/2/2018
1,"prophetic prism",KLD,0.08,0,0,3,25/6/2018
1,"prototype portal",C18,0.26,0,0,0,2/9/2018
3,"prowling caracal",RNA,0.03,0,0,0,20/1/2019
1,"prowling caracal",RNA,0.0,1,0,0,20/1/2019
1,"psychosis crawler",C18,0.23,0,0,0,2/9/2018
1,"puppeteer clique",C17,0.4,0,0,0,29/3/2018
1,"quench",RNA,0.07,0,0,0,20/1/2019
1,"quicksmith genius",KLD,0.09,0,0,0,12/9/2018
1,"quicksmith rebel",AER,0.1,0,0,0,20/2/2018
1,"quicksmith spy",AER,0.09,0,0,0,25/2/2018
1,"quicksmith spy",AER,0.16,0,0,0,2/6/2018
1,"quicksmith spy",AER,0.0,0,0,3,25/1/2018
1,"rabid bite",M19,0.0,0,0,0,7/7/2018
1,"radiating lightning",DOM,0.03,0,0,0,28/5/2018
1,"radiating lightning",DOM,0.06,0,0,0,28/4/2018
1,"radical idea",GRN,0.05,0,0,0,30/9/2018
5,"radical idea",GRN,0.07,0,0,0,1/1/2019
1,"radical idea",GRN,0.08,0,0,3,12/12/2018
1,"raff capashen, ship's mage",DOM,0.14,0,0,0,12/5/2018
1,"raging regisaur",RIX,0.09,0,0,0,3/7/2018
1,"rakdos carnarium",C17,0.11,0,0,0,29/3/2018
1,"rakdos charm",C17,0.19,0,0,0,29/3/2018
1,"rakdos shred-freak",UMA,0.03,0,0,0,3/1/2019
2,"rampaging cyclops",DOM,0.02,0,0,0,5/8/2018
1,"rampaging monument",GRN,0.04,0,0,0,25/11/2018
1,"rampaging monument",GRN,0.05,0,0,0,6/11/2018
2,"raptor companion",RIX,0.01,0,0,0,3/7/2018
1,"raptor companion",RIX,0.03,0,0,0,25/3/2018
2,"rat colony",DOM,0.17,0,0,0,5/8/2018
1,"rat colony",DOM,0.23,0,0,3,22/4/2018
1,"ravenous intruder",AER,0.09,0,0,0,28/4/2018
1,"reality shift",C17,0.19,0,0,0,29/3/2018
1,"reaver ambush",RIX,0.05,0,0,3,23/3/2018
1,"reckless fireweaver",KLD,0.06,0,0,0,19/2/2018
1,"reckless fireweaver",KLD,0.05,0,0,3,11/2/2018
1,"reckless racer",AER,0.04,0,0,0,2/6/2018
1,"reckless racer",AER,0.05,0,0,0,25/2/2018
1,"reckless racer",AER,0.07,0,0,3,8/2/2018
1,"recover",RIX,0.06,0,0,0,3/7/2018
1,"rekindling phoenix",RIX,18.42,0,0,0,25/3/2018
1,"release to the wind",RIX,0.22,0,0,3,23/3/2018
1,"relentless raptor",RIX,0.1,0,0,0,25/3/2018
1,"relic runner",DOM,0.03,0,0,0,28/4/2018
1,"relic runner",DOM,0.04,0,0,0,12/5/2018
1,"relic runner",DOM,0.08,0,0,6,18/7/2018
1,"remorseful cleric",M19,0.0,0,0,0,7/7/2018
1,"renegade freighter",KLD,0.04,0,0,0,12/4/2018
1,"renegade freighter",KLD,0.04,0,0,3,8/2/2018
1,"renegade map",AER,0.07,0,0,0,2/6/2018
1,"renegade map",AER,0.06,0,0,3,17/6/2018
1,"renegade tactics",KLD,0.07,0,0,0,19/2/2018
1,"renegade's getaway",AER,0.05,0,0,0,25/2/2018
1,"renegade's getaway",AER,0.03,0,0,3,11/2/2018
1,"renegade's getaway",AER,0.12,0,0,3,25/1/2018
1,"repudiate_replicate",RNA,2.0,1,0,0,20/1/2019
2,"rescue",DOM,0.04,0,0,0,5/8/2018
1,"rescue",DOM,0.06,0,0,3,22/4/2018
2,"reservoir walker",AER,0.03,0,0,0,20/2/2018
1,"reservoir walker",AER,0.1,0,0,0,28/4/2018
2,"reservoir walker",AER,0.02,0,0,3,17/6/2018
2,"reservoir walker",AER,0.04,0,0,3,15/2/2018
2,"reservoir walker",AER,0.2,0,0,3,8/2/2018
2,"resourceful return",AER,0.04,0,0,0,25/2/2018
1,"resourceful return",AER,0.04,0,0,3,27/1/2018
2,"resourceful return",AER,0.05,0,0,3,15/2/2018
1,"resplendent griffin",RIX,0.07,0,0,3,4/4/2018
1,"restoration specialist",AER,0.1,0,0,0,20/2/2018
1,"restoration specialist",AER,0.11,0,0,0,25/2/2018
1,"restoration specialist",AER,0.12,0,0,0,12/9/2018
1,"retrofitter foundry",C18,1.56,0,0,0,2/9/2018
1,"reverse engineer",AER,0.0,0,0,3,25/1/2018
1,"reverse engineer",AER,0.11,0,0,3,17/6/2018
1,"reverse engineer",AER,0.12,0,0,3,27/1/2018
1,"reverse engineer",C18,0.13,0,0,0,2/9/2018
1,"revitalize",M19,0.0,0,0,0,7/7/2018
1,"revitalize",M19,0.04,0,0,0,30/7/2018
1,"revitalize",M19,0.06,0,0,0,3/9/2018
1,"revoke privileges",KLD,0.05,0,0,0,19/2/2018
1,"revoke privileges",KLD,0.06,0,0,3,11/2/2018
1,"revoke privileges",KLD,0.1,0,0,3,8/2/2018
1,"revolutionary rebuff",KLD,0.03,0,0,0,12/9/2018
1,"revolutionary rebuff",KLD,0.05,0,0,0,19/2/2018
1,"revolutionary rebuff",KLD,0.06,0,0,3,11/2/2018
1,"rhizome lurcher",GRN,0.04,0,0,0,1/1/2019
1,"rhizome lurcher",GRN,0.05,0,0,0,13/11/2018
1,"rhizome lurcher",GRN,0.05,0,0,3,12/12/2018
1,"ridgescale tusker",AER,0.08,0,0,0,12/9/2018
1,"ridgescale tusker",AER,0.06,0,0,3,15/2/2018
1,"ridgescale tusker",AER,0.07,0,0,3,8/2/2018
3,"righteous blow",GRN,0.03,0,0,0,25/11/2018
2,"righteous blow",GRN,0.04,0,0,0,18/10/2018
1,"rile",XLN,0.06,0,0,0,25/3/2018
1,"riparian tiger",KLD,0.05,0,0,0,19/2/2018
1,"rise from the grave",M19,0.0,0,0,0,7/7/2018
1,"rise from the grave",M19,0.07,0,0,0,3/9/2018
1,"risk factor",GRN,3.24,1,0,0,30/9/2018
1,"river darter",RIX,0.02,0,0,0,25/3/2018
1,"river sneak",XLN,0.1,0,0,3,25/3/2018
1,"river's rebuke",XLN,0.31,0,0,0,25/3/2018
1,"rogue refiner",AER,0.14,0,0,3,17/6/2018
1,"rosemane centaur",GRN,0.04,0,0,0,30/9/2018
2,"rubblebelt boar",GRN,0.01,0,0,0,23/11/2018
1,"ruin rat",HOU,0.09,0,0,0,15/4/2018
1,"run aground",XLN,0.02,0,0,3,9/3/2018
1,"run amok",DOM,0.05,0,0,3,12/5/2018
1,"run amok",DOM,0.07,0,0,3,22/4/2018
1,"rush of vitality",KLD,0.04,0,0,0,19/2/2018
1,"rush of vitality",KLD,0.04,0,0,3,8/2/2018
1,"rush of vitality",KLD,0.05,0,0,3,11/2/2018
1,"rustwing falcon",M19,0.0,0,0,0,7/7/2018
1,"sacred foundry",GRN,6.14,0,0,0,6/11/2018
1,"sadistic skymarcher",RIX,0.07,0,0,0,3/7/2018
1,"sage of lat-nam",DOM,0.05,0,0,0,29/5/2018
1,"sage of lat-nam",DOM,0.07,0,0,0,28/4/2018
1,"sage of lat-nam",DOM,0.08,0,0,0,29/4/2018
1,"sage of lat-nam",DOM,0.05,0,0,3,17/6/2018
1,"sage of shaila's claim",KLD,0.05,0,0,0,12/4/2018
1,"sage of shaila's claim",KLD,0.02,0,0,3,8/2/2018
1,"sage's row savant",RNA,0.05,0,0,0,20/1/2019
1,"saheeli's artistry",KLD,0.11,0,0,0,12/4/2018
1,"saheeli's artistry",C18,0.16,0,0,0,2/9/2018
1,"saheeli's directive",C18,1.05,0,0,0,2/9/2018
1,"saheeli, the gifted",C18,4.04,1,0,0,2/9/2018
1,"sai, master thopterist",M19,1.27,0,0,6,18/7/2018
1,"sailor of means",XLN,0.04,0,0,0,25/3/2018
2,"sailor of means",RIX,0.03,0,0,0,25/3/2018
3,"sailor of means",RIX,0.03,0,0,3,4/4/2018
1,"salivating gremlins",KLD,0.01,0,0,3,25/6/2018
1,"salivating gremlins",KLD,0.08,0,0,3,28/2/2018
1,"salivating gremlins",KLD,0.12,0,0,3,8/2/2018
1,"salvage scuttler",AER,0.02,0,0,3,11/2/2018
1,"sanctum spirit",DOM,0.05,0,0,3,22/4/2018
1,"saproling migration",DOM,0.07,0,0,0,29/5/2018
1,"saproling migration",DOM,0.07,0,0,3,25/6/2018
1,"satyr enchanter",M19,0.0,0,0,0,7/7/2018
4,"sauroform hybrid",RNA,0.05,0,0,0,20/1/2019
1,"scholar of stars",M19,0.0,0,0,0,7/7/2018
2,"scrabbling claws",RNA,0.1,0,0,0,20/1/2019
1,"scrabbling claws",C18,0.12,0,0,0,2/9/2018
1,"scrapper champion",AER,0.06,0,0,0,3/9/2018
1,"scrapper champion",AER,0.2,0,0,3,25/1/2018
1,"scrounger of souls",HOU,0.05,0,0,0,15/4/2018
1,"scrounging bandar",AER,0.06,0,0,0,12/9/2018
1,"scrounging bandar",AER,0.1,0,0,0,28/4/2018
1,"scrounging bandar",AER,0.04,0,0,3,11/2/2018
2,"scrounging bandar",AER,0.06,0,0,3,17/6/2018
4,"scuttlegator",RNA,0.04,0,0,0,20/1/2019
1,"scuttling doom engine",C18,0.17,0,0,0,2/9/2018
1,"sea gate oracle",C17,0.12,0,0,0,29/3/2018
2,"sea legs",RIX,0.05,0,0,0,3/7/2018
2,"seal away",DOM,0.42,0,0,0,29/4/2018
1,"seal away",DOM,0.42,0,0,3,22/4/2018
1,"seal away",DOM,0.45,0,0,3,12/5/2018
1,"seat of the synod",C18,0.29,0,0,0,2/9/2018
1,"secret salvage",AER,0.25,0,0,3,25/1/2018
1,"secrets of the golden city",RIX,0.04,0,0,0,25/3/2018
1,"secrets of the golden city",RIX,0.05,0,0,3,23/3/2018
1,"see red",RIX,0.06,0,0,3,28/2/2018
1,"seismic shift",DOM,0.04,0,0,0,28/4/2018
2,"seismic shift",DOM,0.04,0,0,3,12/5/2018
1,"select for inspection",KLD,0.02,0,0,0,19/2/2018
1,"select for inspection",KLD,0.03,0,0,3,8/2/2018
1,"select for inspection",KLD,0.08,0,0,3,25/6/2018
2,"selective snare",GRN,0.08,0,0,0,13/11/2018
1,"selective snare",GRN,0.09,0,0,0,5/10/2018
1,"selective snare",GRN,0.09,0,0,3,12/12/2018
1,"selesnya guildgate (a)",GRN,0.04,0,0,3,8/12/2018
2,"selesnya guildgate (b)",GRN,0.04,0,0,0,23/11/2018
2,"selesnya guildgate (b)",GRN,0.05,0,0,0,18/10/2018
1,"selesnya locket",GRN,0.04,0,0,0,13/11/2018
1,"selesnya locket",GRN,0.05,0,0,0,18/10/2018
1,"self-assembler",KLD,0.12,0,0,6,18/7/2018
3,"senate courier",RNA,0.03,0,0,0,20/1/2019
1,"senate griffin",RNA,0.04,0,0,0,20/1/2019
1,"sequestered stash",KLD,0.09,0,0,3,11/2/2018
1,"serendib sorcerer",C17,0.16,0,0,0,29/3/2018
1,"sergeant-at-arms",DOM,0.04,0,0,0,29/4/2018
1,"sergeant-at-arms",DOM,0.04,0,0,3,22/4/2018
1,"serra angel",DOM,0.06,0,0,0,28/5/2018
1,"serra angel",DOM,0.09,0,0,0,29/4/2018
1,"serra angel",DOM,0.07,0,0,3,22/4/2018
1,"serra disciple",DOM,0.04,0,0,0,28/5/2018
1,"serra disciple",DOM,0.04,0,0,3,17/6/2018
1,"serra disciple",DOM,0.05,0,0,3,22/4/2018
1,"servo schematic",AER,0.1,0,0,0,25/2/2018
1,"severed strands",GRN,0.04,0,0,0,1/1/2019
1,"severed strands",GRN,0.05,0,0,0,23/11/2018
1,"severed strands",GRN,0.07,0,0,0,30/9/2018
1,"shadowmage infiltrator",C17,0.24,0,0,0,29/3/2018
1,"shake the foundations",RIX,0.08,0,0,3,23/3/2018
1,"shanna, sisay's legacy",DOM,0.17,0,0,0,29/4/2018
1,"shapers of nature",XLN,0.08,0,0,3,9/3/2018
1,"sharding sphinx",C18,0.18,0,0,0,2/9/2018
1,"sharktocrab",RNA,0.08,0,0,0,20/1/2019
1,"shield mare",M19,0.0,0,0,0,7/7/2018
1,"shield mare",M19,0.1,0,0,0,14/9/2018
1,"shield of the realm",DOM,0.11,0,0,3,22/4/2018
2,"shielded aether thief",AER,0.08,0,0,3,15/2/2018
1,"shifting shadow",C17,0.42,0,0,0,29/3/2018
2,"shimmer of possibility",RNA,0.05,0,0,0,20/1/2019
2,"shipwreck looter",XLN,0.03,0,0,3,9/3/2018
1,"shipwreck moray",AER,0.09,0,0,0,12/9/2018
1,"shipwreck moray",AER,0.18,0,0,3,8/2/2018
1,"shivan fire",DOM,0.05,0,0,0,29/4/2018
2,"shivan fire",DOM,0.05,0,0,3,12/5/2018
1,"shivan fire",DOM,0.06,0,0,6,18/7/2018
1,"shock",AER,0.05,0,0,0,3/9/2018
1,"shock",AER,0.07,0,0,0,20/2/2018
1,"shock",AER,0.07,0,0,3,25/6/2018
1,"shock",AER,0.08,0,0,3,17/6/2018
1,"shock",AER,0.18,0,0,3,25/1/2018
1,"shock",AER,0.07,0,0,6,18/7/2018
2,"short sword",DOM,0.04,0,0,3,22/4/2018
1,"shrewd negotiation",KLD,0.03,0,0,0,19/2/2018
1,"shrewd negotiation",KLD,0.06,0,0,0,12/4/2018
1,"siege modification",AER,0.04,0,0,3,8/2/2018
3,"siege wurm",GRN,0.02,0,0,0,23/11/2018
2,"siege wurm",GRN,0.05,0,0,3,12/12/2018
1,"siegehorn ceratops",RIX,0.44,0,0,0,2/7/2018
1,"silent dart",GRN,0.05,0,0,0,18/10/2018
1,"silent dart",GRN,0.07,0,0,0,30/9/2018
1,"silent dart",GRN,0.03,0,0,3,12/12/2018
1,"silhana wayfinder",RNA,0.11,0,0,0,20/1/2019
1,"silkweaver elite",AER,0.02,0,0,0,25/2/2018
1,"silkweaver elite",AER,0.02,0,0,3,15/2/2018
1,"silkweaver elite",AER,0.11,0,0,3,8/2/2018
1,"silkweaver elite",AER,0.12,0,0,3,27/1/2018
1,"silumgar's command",C17,0.24,0,0,0,29/3/2018
1,"simic guildgate1",RNA,0.04,0,0,0,20/1/2019
3,"simic guildgate2",RNA,0.05,0,0,0,20/1/2019
1,"simic locket",RNA,0.04,0,0,0,20/1/2019
1,"sinister sabotage",GRN,0.33,0,0,0,6/11/2018
1,"siren's ruse",XLN,0.04,0,0,3,25/3/2018
1,"skeleton archer",M19,0.0,0,0,0,7/7/2018
1,"skirk prospector",DOM,0.07,0,0,0,28/5/2018
4,"skirk prospector",DOM,0.08,0,0,0,29/4/2018
1,"skirk prospector",DOM,0.07,0,0,3,17/6/2018
2,"skirk prospector",DOM,0.08,0,0,3,22/4/2018
2,"skitter eel",RNA,0.04,0,0,0,20/1/2019
1,"skittering surveyor",DOM,0.05,0,0,0,29/4/2018
1,"skizzik",DOM,0.06,0,0,0,28/5/2018
1,"sky skiff",KLD,0.05,0,0,0,19/2/2018
2,"sky skiff",KLD,0.05,0,0,3,28/2/2018
1,"sky tether",RNA,0.06,0,0,0,20/1/2019
1,"skyknight legionnaire",GRN,0.05,0,0,0,1/1/2019
1,"skyline scout",GRN,0.05,0,0,0,30/9/2018
1,"skyline scout",GRN,0.01,0,0,3,8/12/2018
1,"skymarch bloodletter",M19,0.0,0,0,0,7/7/2018
1,"skyscanner",M19,0.07,0,0,0,3/9/2018
1,"skyship plunderer",AER,0.13,0,0,0,20/2/2018
1,"skyship plunderer",AER,0.12,0,0,3,11/2/2018
1,"skyswirl harrier",KLD,0.02,0,0,3,11/2/2018
1,"skywhaler's shot",KLD,0.05,0,0,3,28/2/2018
1,"skywing aven",UMA,0.09,0,0,0,3/1/2019
1,"slimebind",RNA,0.03,0,0,0,20/1/2019
1,"slinn voda, the rising deep",DOM,0.06,0,0,0,5/8/2018
2,"slippery scoundrel",RIX,0.07,0,0,0,25/3/2018
2,"sly requisitioner",AER,0.06,0,0,3,14/2/2018
1,"smelt-ward minotaur",GRN,0.05,0,0,0,25/11/2018
1,"smuggler's copter",KLD,2.1,0,0,3,8/2/2018
1,"snare thopter",KLD,0.05,0,0,6,18/7/2018
2,"snubhorn sentry",RIX,0.03,0,0,0,25/3/2018
1,"snubhorn sentry",RIX,0.03,0,0,3,23/3/2018
1,"sol ring",C18,1.1,0,0,0,2/9/2018
1,"solemn recruit",AER,0.14,0,0,3,17/6/2018
3,"sonic assault",GRN,0.05,0,0,0,25/11/2018
1,"sonic assault",GRN,0.02,0,0,3,12/12/2018
1,"sorcerer's wand",DOM,0.09,0,0,3,22/4/2018
1,"soul of new phyrexia",C18,0.52,0,0,0,2/9/2018
1,"soul of the rapids",RIX,0.02,0,0,0,25/3/2018
1,"soul of the rapids",RIX,0.04,0,0,0,3/7/2018
2,"soul salvage",DOM,0.05,0,0,3,22/4/2018
1,"sovereign's bite",M19,0.0,0,0,0,7/7/2018
1,"spark of creativity",KLD,0.09,0,0,0,19/2/2018
1,"spark of creativity",KLD,0.06,0,0,3,11/2/2018
1,"sparktongue dragon",M19,0.0,0,0,0,7/7/2018
3,"sparring construct",DOM,0.04,0,0,0,12/5/2018
2,"sparring construct",DOM,0.04,0,0,3,22/4/2018
1,"speedway fanatic",KLD,0.06,0,0,3,8/2/2018
1,"speedway fanatic",KLD,0.08,0,0,3,25/6/2018
1,"spell pierce",XLN,0.12,0,0,0,25/3/2018
1,"spell swindle",XLN,0.45,0,0,3,28/2/2018
1,"spelltwine",C17,0.2,0,0,0,29/3/2018
2,"sphinx of new prahv",RNA,0.08,0,0,0,20/1/2019
4,"sphinx's insight",RNA,0.05,0,0,0,20/1/2019
1,"sphinx's insight",RNA,0.29,1,0,0,20/1/2019
1,"spike-tailed ceratops",XLN,0.02,0,0,0,25/3/2018
1,"spinal centipede",GRN,0.03,0,0,0,13/11/2018
1,"spinal centipede",GRN,0.03,0,0,3,8/12/2018
1,"spinal centipede",GRN,0.05,0,0,3,12/12/2018
1,"spire patrol",AER,0.04,0,0,3,8/2/2018
1,"spire winder",RIX,0.02,0,0,0,25/3/2018
1,"spirebluff canal",KLD,5.8,0,0,6,18/7/2018
1,"spireside infiltrator",KLD,0.04,0,0,0,19/2/2018
1,"spireside infiltrator",KLD,0.03,0,0,6,18/7/2018
1,"spontaneous artist",KLD,0.06,0,0,0,19/2/2018
2,"sporecrown thallid",DOM,0.16,0,0,0,28/5/2018
2,"sporecrown thallid",DOM,0.23,0,0,0,29/4/2018
1,"squire's devotion",RIX,0.05,0,0,3,23/3/2018
1,"sram's expertise",AER,0.36,0,0,0,20/2/2018
1,"sram's expertise",AER,0.47,0,0,0,28/4/2018
1,"stampeding horncrest",RIX,0.02,0,0,0,25/3/2018
1,"star-crowned stag",M19,0.0,0,0,0,7/7/2018
1,"star-crowned stag",M19,0.04,0,0,6,18/7/2018
1,"start your engines",KLD,0.06,0,0,3,11/2/2018
1,"status_statue",GRN,0.12,0,0,0,25/11/2018
1,"steam vents",GRN,6.59,0,0,0,5/10/2018
1,"steam vents",GRN,7.63,0,0,0,13/11/2018
1,"steam vents",GRN,8.19,0,0,3,12/12/2018
1,"steel hellkite",C18,0.19,0,0,0,2/9/2018
2,"steeple creeper",RNA,0.03,0,0,0,20/1/2019
1,"stitcher's supplier",M19,0.19,0,0,0,30/7/2018
3,"stony strength",RNA,0.06,0,0,0,20/1/2019
1,"storm fleet arsonist",XLN,0.06,0,0,0,25/3/2018
1,"storm fleet pyromancer",XLN,0.05,0,0,3,28/2/2018
1,"storm fleet sprinter",RIX,0.08,0,0,0,25/3/2018
1,"storm the vault",RIX,0.63,0,0,0,3/7/2018
1,"strangling spores",M19,0.0,0,0,0,7/7/2018
1,"street riot",GRN,0.04,0,0,0,23/11/2018
1,"street riot",GRN,0.06,0,0,0,30/9/2018
2,"strider harness",RIX,0.03,0,0,0,3/7/2018
1,"strider harness",RIX,0.07,0,0,3,28/2/2018
1,"stronghold confessor",DOM,0.03,0,0,0,29/5/2018
1,"stronghold confessor",DOM,0.04,0,0,3,12/5/2018
1,"submerged boneyard",M19,0.05,0,0,6,18/7/2018
1,"subtle strike",KLD,0.04,0,0,0,12/4/2018
1,"sulfur falls",DOM,3.48,0,0,0,28/4/2018
1,"sulfur falls",DOM,3.76,0,0,3,25/6/2018
1,"sumala woodshaper",GRN,0.05,0,0,0,5/10/2018
1,"sumala woodshaper",GRN,0.04,0,0,3,12/12/2018
1,"sun sentinel",RIX,0.03,0,0,0,3/7/2018
2,"sure strike",GRN,0.04,0,0,0,30/9/2018
1,"sure strike",GRN,0.05,0,0,0,14/10/2018
1,"surge mare",M19,0.0,0,0,0,7/7/2018
2,"swaggering corsair",RIX,0.04,0,0,0,25/3/2018
1,"swaggering corsair",RIX,0.02,0,0,3,23/3/2018
1,"swaggering corsair",RIX,0.03,0,0,3,28/2/2018
2,"swamp1",C17,0.0,0,0,0,29/3/2018
4,"swamp3",C17,0.0,0,0,0,29/3/2018
1,"swathcutter giant",GRN,0.07,0,0,0,6/11/2018
1,"swathcutter giant",GRN,0.06,0,0,3,8/12/2018
1,"sweatworks brawler",AER,0.04,0,0,0,20/2/2018
1,"sweatworks brawler",AER,0.03,0,0,3,17/6/2018
1,"swift warden",RIX,0.09,0,0,0,25/3/2018
1,"swiftfoot boots",C18,0.28,0,0,0,2/9/2018
1,"swiftwater cliffs",C18,0.06,0,0,0,2/9/2018
1,"swiftwater cliffs",C17,0.08,0,0,0,29/3/2018
2,"swirling torrent",RNA,0.04,0,0,0,20/1/2019
1,"sworn companions",GRN,0.07,0,0,0,5/10/2018
1,"sworn companions",GRN,0.14,0,0,0,13/11/2018
1,"sworn companions",GRN,0.05,0,0,3,12/12/2018
4,"sworn guardian",RIX,0.03,0,0,0,3/7/2018
1,"sylvan awakening",DOM,0.27,0,0,0,5/8/2018
3,"syncopate",DOM,0.07,0,0,3,17/6/2018
1,"syncopate",DOM,0.06,0,0,6,18/7/2018
2,"syndicate messenger",RNA,0.03,0,0,0,20/1/2019
1,"syndicate trafficker",KLD,0.14,0,0,3,8/2/2018
1,"taigam, sidisi's hand",C17,0.5,0,0,0,29/3/2018
1,"take down",KLD,0.07,0,0,0,19/2/2018
1,"take down",KLD,0.05,0,0,6,18/7/2018
2,"take heart",GRN,0.04,0,0,0,1/1/2019
1,"take heart",GRN,0.07,0,0,0,5/10/2018
1,"take heart",GRN,0.08,0,0,0,30/9/2018
1,"take heart",GRN,0.03,0,0,3,8/12/2018
1,"take into custody",AER,0.0,0,0,3,25/1/2018
1,"take into custody",AER,0.03,0,0,3,14/2/2018
1,"take into custody",AER,0.12,0,0,3,27/1/2018
1,"take into custody",AER,0.13,1,0,0,12/9/2018
1,"talons of wildwood",M19,0.0,0,0,0,7/7/2018
1,"talons of wildwood",M19,0.05,0,0,6,18/7/2018
1,"tasseled dromedary",KLD,0.03,0,0,0,19/2/2018
1,"tasseled dromedary",KLD,0.07,0,0,3,11/2/2018
1,"tasseled dromedary",KLD,0.08,0,0,3,8/2/2018
1,"tasseled dromedary",KLD,0.05,0,0,6,18/7/2018
1,"tatyova, benthic druid",DOM,0.18,0,0,0,28/4/2018
1,"tatyova, benthic druid",DOM,0.18,0,0,6,18/7/2018
1,"tawnos, urza's apprentice",C18,1.98,0,0,0,2/9/2018
1,"tempest djinn",DOM,0.32,0,0,0,28/5/2018
2,"tenth district guard",GRN,0.02,0,0,0,25/11/2018
1,"tenth district guard",GRN,0.03,0,0,0,1/1/2019
2,"tenth district guard",GRN,0.05,0,0,0,5/10/2018
3,"tenth district veteran",RNA,0.03,0,0,0,20/1/2019
1,"terminate",C17,0.85,0,0,0,29/3/2018
1,"terramorphic expanse",C17,0.09,0,0,0,29/3/2018
1,"territorial allosaurus",DOM,0.59,0,0,0,29/5/2018
1,"territorial gorger",KLD,0.05,0,0,3,25/6/2018
1,"terror of the fairgrounds",KLD,0.02,0,0,3,8/2/2018
1,"tetsuko umezawa, fugitive",DOM,0.09,0,0,0,28/5/2018
1,"tezzeret's ambition",KLD,0.03,0,0,3,11/2/2018
1,"tezzeret's touch",AER,0.09,0,0,3,17/6/2018
1,"thallid omnivore",DOM,0.07,0,0,0,29/4/2018
1,"thallid soothsayer",DOM,0.09,0,0,0,29/4/2018
1,"the antiquities war",DOM,0.74,0,0,3,12/5/2018
1,"the first eruption",DOM,0.12,0,0,6,18/7/2018
2,"the flame of keld",DOM,0.11,0,0,0,29/5/2018
1,"thirst for knowledge",C18,0.23,0,0,0,2/9/2018
1,"thopter arrest",AER,0.08,0,0,0,20/2/2018
1,"thopter arrest",AER,0.12,0,0,3,17/6/2018
1,"thopter arrest",AER,0.13,0,0,3,25/6/2018
